AmpId	SequenceId	PositionInSequence	Length
817_5_amp_14	Ia_25_17329C00056.1	23044	610
817_5_amp_15	Ia_26_17150C00053.1	22832	610
817_5_amp_16	Ia_27_19479C00006.1	69215	610
817_5_amp_17	Ia_28_14556C00005.1	51128	610
817_5_amp_18	Ia_30_6268C00063.1	11435	610
817_5_amp_19	Ia_31_6270C00011.1	139991	610
817_15_amp_1	Ia_22_14731C00061.1	7200	502
817_15_amp_2	Ia_27_19479C00006.1	69314	502
817_15_amp_3	Ia_28_14556C00005.1	51137	502
817_15_amp_4	Ia_30_6268C00063.1	11444	502
817_15_amp_5	Ia_31_6270C00011.1	140000	502
817_15_amp_6	I_3_22829C00090.2	8127	502
817_18_amp_1	III_13_6010C00010.1	292400	605
817_18_amp_2	I_38_22827C00333.1	6034	605
817_19_amp_1	III_11_6264C00020.1	71112	422
817_19_amp_2	III_12_6265C00013.1	100092	422
817_19_amp_3	III_14_1121.1	7153728	422
817_19_amp_4	III_15_10759C00391.1	21060	422
817_19_amp_5	III_36_22311C00001.1	318073	422
817_19_amp_6	III_37_9940C00607.1	15586	422
817_19_amp_7	III_40_23543C00139.1	47964	422
817_19_amp_8	III_41_22826C00302.1	4252	422
817_19_amp_9	IV_17_22599C00369.1	6911	422
817_19_amp_10	IV_18_22602C00023.1	9513	422
817_19_amp_11	I_6_22825C00363.1	4985	422
817_19_amp_12	Ia_21_284.1	1322846	422
817_19_amp_13	Ia_22_14731C00061.1	6836	422
817_19_amp_14	Ia_27_19479C00006.1	69758	422
817_19_amp_15	Ia_28_14556C00005.1	50773	422
817_19_amp_16	Ia_30_6268C00063.1	11080	422
817_19_amp_17	Ia_31_6270C00011.1	139636	422
79074_3_amp_1	IV_17_22599C00134.1	36868	409
79074_3_amp_2	IV_18_22602C00368.1	9428	409
79074_3_amp_3	I_1_22555C00032.1	16004	412
79074_3_amp_4	I_35_18770C00035.1	29034	412
79074_3_amp_5	I_4_22608C00035.1	40493	412
79074_3_amp_6	Ia_24_14478C00236.1	2173	412
79074_3_amp_7	Ia_25_17329C00147.1	11152	412
79074_3_amp_8	Ia_26_17150C00136.1	11221	412
79074_5_amp_1	Ia_23_10528C00006.1	2031	571
79074_5_amp_2	Ia_27_19479C00040.1	39752	571
79074_5_amp_3	Ia_30_6268C00009.1	2014	571
79074_5_amp_4	Ia_31_6270C00050.1	39739	571
79074_5_amp_5	Ic_32_1122.1	3417540	571
79074_5_amp_6	Ic_33_6266C00025.1	52805	571
79074_5_amp_7	Ic_34_23503C00360.1	16274	571
79074_5_amp_8	I_3_22829C01195.2	1920	571
79074_6_amp_1	Ia_23_10528C00006.1	2032	569
79074_6_amp_2	Ia_27_19479C00040.1	39753	569
79074_6_amp_3	Ia_30_6268C00009.1	2015	569
79074_6_amp_4	Ia_31_6270C00050.1	39740	569
79074_6_amp_5	Ic_32_1122.1	3417541	569
79074_6_amp_6	Ic_33_6266C00025.1	52806	569
79074_6_amp_7	Ic_34_23503C00360.1	16275	569
79074_6_amp_8	I_3_22829C01195.2	1921	569
7069_2_amp_1	I_2_22603C00034.1	16914	618
7069_2_amp_2	Ia_21_284.1	2310412	618
7069_2_amp_3	Ia_24_14478C00020.1	3065	618
7069_2_amp_4	Ia_25_17329C00097.1	9453	618
7069_2_amp_5	Ia_26_17150C00090.1	29605	618
7069_2_amp_6	Ia_27_19479C00005.1	73309	618
7069_2_amp_7	Ia_29_19480C00024.1	75109	618
7069_2_amp_8	Ia_30_6268C00050.1	94043	618
7069_2_amp_9	Ia_31_6270C00004.1	27074	618
7069_2_amp_10	I_3_22829C00690.2	2709	618
7069_4_amp_1	III_11_6264C00002.1	344032	612
7069_4_amp_2	III_13_6010C00002.1	453668	612
7069_4_amp_3	III_14_1121.1	6196029	612
7069_4_amp_4	III_15_10759C00384.1	71983	612
7069_4_amp_5	III_41_22826C00795.1	1964	612
7069_4_amp_6	I_2_22603C00034.1	16913	612
7069_4_amp_7	Ia_21_284.1	2310411	612
7069_4_amp_8	Ia_24_14478C00020.1	3072	612
7069_4_amp_9	Ia_25_17329C00097.1	9452	612
7069_4_amp_10	Ia_26_17150C00090.1	29604	612
7069_4_amp_11	Ia_27_19479C00005.1	73308	612
7069_4_amp_12	Ia_29_19480C00024.1	75108	612
7069_4_amp_13	Ia_30_6268C00050.1	94050	612
7069_4_amp_14	Ia_31_6270C00004.1	27073	612
7069_4_amp_15	Ic_32_1122.1	1618204	612
7069_4_amp_16	Ic_33_6266C00020.1	11338	612
7069_4_amp_17	Ic_34_23503C00107.1	7188	612
7069_4_amp_18	I_3_22829C00690.2	2716	612
7069_5_amp_1	I_1_22555C00026.1	55599	622
7069_5_amp_2	I_2_22603C00034.1	16911	622
7069_5_amp_3	I_35_18770C00002.1	53413	622
7069_5_amp_4	I_4_22608C00011.1	48950	622
7069_5_amp_5	Ia_21_284.1	2310409	622
7069_5_amp_6	Ia_22_14731C00141.1	4491	622
7069_5_amp_7	Ia_24_14478C00020.1	3064	622
7069_5_amp_8	Ia_25_17329C00097.1	9450	622
7069_5_amp_9	Ia_26_17150C00090.1	29602	622
7069_5_amp_10	Ia_27_19479C00005.1	73306	622
7069_5_amp_11	Ia_28_14556C00016.1	15990	622
7069_5_amp_12	Ia_29_19480C00024.1	75106	622
7069_5_amp_13	Ia_30_6268C00050.1	94042	622
7069_5_amp_14	Ia_31_6270C00004.1	27071	622
7069_5_amp_15	I_3_22829C00690.2	2708	622
7069_6_amp_1	III_12_6265C00002.1	180530	609
7069_6_amp_2	III_13_6010C00002.1	453675	609
7069_6_amp_3	III_14_1121.1	6196025	609
7069_6_amp_4	III_15_10759C00384.1	71990	609
7069_6_amp_5	III_40_23543C00036.1	170898	609
7069_6_amp_6	III_41_22826C00795.1	1971	609
7069_6_amp_7	Ia_21_284.1	2310418	609
7069_6_amp_8	Ia_24_14478C00020.1	3068	609
7069_6_amp_9	Ia_25_17329C00097.1	9459	609
7069_6_amp_10	Ia_26_17150C00090.1	29611	609
7069_6_amp_11	Ia_29_19480C00024.1	75115	609
7069_6_amp_12	Ia_30_6268C00050.1	94046	609
7069_6_amp_13	I_3_22829C00690.2	2712	609
7069_7_amp_1	I_2_22603C00034.1	16919	611
7069_7_amp_2	Ia_21_284.1	2310417	611
7069_7_amp_3	Ia_24_14478C00020.1	3067	611
7069_7_amp_4	Ia_25_17329C00097.1	9458	611
7069_7_amp_5	Ia_26_17150C00090.1	29610	611
7069_7_amp_6	Ia_27_19479C00005.1	73314	611
7069_7_amp_7	Ia_29_19480C00024.1	75114	611
7069_7_amp_8	Ia_30_6268C00050.1	94045	611
7069_7_amp_9	Ia_31_6270C00004.1	27079	611
7069_7_amp_10	I_3_22829C00690.2	2711	611
7069_8_amp_1	III_12_6265C00002.1	180533	603
7069_8_amp_2	III_13_6010C00002.1	453678	603
7069_8_amp_3	III_14_1121.1	6196028	603
7069_8_amp_4	III_15_10759C00384.1	71993	603
7069_8_amp_5	III_40_23543C00036.1	170901	603
7069_8_amp_6	III_41_22826C00795.1	1974	603
7069_8_amp_7	Ia_21_284.1	2310421	603
7069_8_amp_8	Ia_24_14478C00020.1	3071	603
7069_8_amp_9	Ia_25_17329C00097.1	9462	603
7069_8_amp_10	Ia_26_17150C00090.1	29614	603
7069_8_amp_11	Ia_29_19480C00024.1	75118	603
7069_8_amp_12	Ia_30_6268C00050.1	94049	603
7069_8_amp_13	I_3_22829C00690.2	2715	603
7069_15_amp_1	III_11_6264C00002.1	344038	604
7069_15_amp_2	III_13_6010C00002.1	453670	604
7069_15_amp_3	III_14_1121.1	6196035	604
7069_15_amp_4	III_15_10759C00384.1	71985	604
7069_15_amp_5	III_41_22826C00795.1	1966	604
7069_15_amp_6	I_2_22603C00034.1	16915	604
7069_15_amp_7	I_38_22827C00044.1	62467	604
7069_15_amp_8	I_6_22825C00048.1	19282	604
7069_15_amp_9	Ia_21_284.1	2310413	604
7069_15_amp_10	Ia_23_10528C00065.1	19535	604
7069_15_amp_11	Ia_24_14478C00020.1	3078	604
7069_15_amp_12	Ia_25_17329C00097.1	9454	604
7069_15_amp_13	Ia_26_17150C00090.1	29606	604
7069_15_amp_14	Ia_27_19479C00005.1	73310	604
7069_15_amp_15	Ia_29_19480C00024.1	75110	604
7069_15_amp_16	Ia_30_6268C00050.1	94056	604
7069_15_amp_17	Ia_31_6270C00004.1	27075	604
7069_15_amp_18	Ic_32_1122.1	1618206	604
7069_15_amp_19	Ic_33_6266C00020.1	11340	604
7069_15_amp_20	Ic_34_23503C00107.1	7194	604
7069_15_amp_21	I_3_22829C00690.2	2722	604
7069_16_amp_1	III_12_6265C00002.1	180535	595
7069_16_amp_2	III_13_6010C00002.1	453680	595
7069_16_amp_3	III_14_1121.1	6196034	595
7069_16_amp_4	III_15_10759C00384.1	71995	595
7069_16_amp_5	III_36_22311C00003.1	113006	595
7069_16_amp_6	III_37_9940C00455.1	12030	595
7069_16_amp_7	III_40_23543C00036.1	170907	595
7069_16_amp_8	III_41_22826C00795.1	1976	595
7069_16_amp_9	I_6_22825C00048.1	19281	595
7069_16_amp_10	Ia_21_284.1	2310423	595
7069_16_amp_11	Ia_23_10528C00065.1	19534	595
7069_16_amp_12	Ia_24_14478C00020.1	3077	595
7069_16_amp_13	Ia_25_17329C00097.1	9464	595
7069_16_amp_14	Ia_26_17150C00090.1	29616	595
7069_16_amp_15	Ia_29_19480C00024.1	75120	595
7069_16_amp_16	Ia_30_6268C00050.1	94055	595
7069_16_amp_17	I_3_22829C00690.2	2721	595
15344_1_amp_1	III_11_6264C00002.1	318019	439
15344_1_amp_2	III_13_6010C00002.1	478674	439
15344_1_amp_3	III_15_10759C00132.1	1059	439
15344_1_amp_4	III_40_23543C00036.1	146672	439
15344_1_amp_5	IV_16_6263.1	2853478	439
15344_1_amp_6	IV_20_6269C00011.1	788250	439
15344_1_amp_7	IV_39_21414C00225.1	64678	439
15344_1_amp_8	IV_7_22597C00273.1	54862	439
15344_1_amp_9	IV_8_22598C00110.1	7685	439
15344_1_amp_10	I_2_22603C00034.1	47020	439
15344_1_amp_11	I_3_22829C00400.2	2579	439
15344_2_amp_1	IV_16_6263.1	2853477	383
15344_2_amp_2	IV_17_22599C00055.1	97654	383
15344_2_amp_3	IV_18_22602C00941.1	1057	383
15344_2_amp_4	IV_19_6271C00001.1	6454322	383
15344_2_amp_5	IV_20_6269C00011.1	788249	383
15344_2_amp_6	IV_39_21414C00225.1	64677	383
15344_2_amp_7	IV_7_22597C00273.1	54861	383
15344_2_amp_8	IV_8_22598C00110.1	7684	383
15344_2_amp_9	I_38_22827C00247.1	2805	383
15344_2_amp_10	Ia_22_14731C00007.1	15551	383
15344_2_amp_11	Ia_23_10528C00052.1	8468	383
15344_2_amp_12	Ia_27_19479C00005.1	96650	383
15344_2_amp_13	Ia_28_14556C00061.1	15556	383
15344_2_amp_14	Ia_30_6268C00050.1	68621	383
15344_2_amp_15	Ia_31_6270C00004.1	50416	383
15344_7_amp_1	III_11_6264C00002.1	318062	694
15344_7_amp_2	III_13_6010C00002.1	478376	694
15344_7_amp_3	III_14_1121.1	6170213	694
15344_7_amp_4	III_15_10759C00132.1	761	694
15344_7_amp_5	III_36_22311C00003.1	138612	694
15344_7_amp_6	III_37_9940C00669.1	877	694
15344_7_amp_7	III_40_23543C00036.1	146715	694
15344_7_amp_8	III_41_22826C00830.1	2117	694
15344_7_amp_9	II_10_6272C00002.1	30160	694
15344_7_amp_10	II_9_2088.2	3029018	694
15344_7_amp_11	IV_16_6263.1	2853180	694
15344_7_amp_12	IV_17_22599C00055.1	97357	694
15344_7_amp_13	IV_18_22602C00941.1	760	694
15344_7_amp_14	IV_19_6271C00001.1	6454308	694
15344_7_amp_15	IV_20_6269C00011.1	787952	694
15344_7_amp_16	IV_39_21414C00225.1	64380	694
15344_7_amp_17	IV_7_22597C00273.1	54564	694
15344_7_amp_18	IV_8_22598C00110.1	7387	694
15344_7_amp_19	I_1_22555C00007.1	264789	694
15344_7_amp_20	I_35_18770C00002.1	82484	694
15344_7_amp_21	I_4_22608C00011.1	73340	694
15344_7_amp_22	I_5_22828C00002.2	148888	694
15344_7_amp_23	Ia_24_14478C00063.1	5344	694
15344_7_amp_24	Ia_25_17329C00131.1	15571	694
15344_7_amp_25	Ia_26_17150C00122.1	15465	694
15344_7_amp_26	Ic_32_1122.1	1641615	694
15344_7_amp_27	Ic_33_6266C00020.1	34767	694
15344_7_amp_28	Ic_34_23503C00221.1	21546	694
15344_7_amp_29	I_3_22829C00400.2	2622	694
15344_8_amp_1	III_11_6264C00002.1	318061	551
15344_8_amp_2	III_14_1121.1	6170212	551
15344_8_amp_3	III_36_22311C00003.1	138756	551
15344_8_amp_4	IV_16_6263.1	2853324	551
15344_8_amp_5	IV_17_22599C00055.1	97501	551
15344_8_amp_6	IV_18_22602C00941.1	904	551
15344_8_amp_7	IV_19_6271C00001.1	6454307	551
15344_8_amp_8	IV_20_6269C00011.1	788096	551
15344_8_amp_9	IV_39_21414C00225.1	64524	551
15344_8_amp_10	IV_7_22597C00273.1	54708	551
15344_8_amp_11	IV_8_22598C00110.1	7531	551
15344_8_amp_12	I_1_22555C00007.1	264788	551
15344_8_amp_13	I_35_18770C00002.1	82628	551
15344_8_amp_14	I_4_22608C00011.1	73484	551
15344_8_amp_15	I_5_22828C00002.2	148887	551
15344_8_amp_16	Ia_24_14478C00063.1	5343	551
15344_8_amp_17	Ia_25_17329C00131.1	15570	551
15344_8_amp_18	Ia_26_17150C00122.1	15464	551
15344_8_amp_19	I_3_22829C00400.2	2621	551
15344_9_amp_1	III_12_6265C00002.1	217282	446
15344_9_amp_2	III_40_23543C00036.1	146954	446
15344_9_amp_3	I_1_22555C00007.1	265028	446
15344_9_amp_4	I_35_18770C00002.1	82493	446
15344_9_amp_5	I_38_22827C00247.1	3030	446
15344_9_amp_6	I_4_22608C00011.1	73349	446
15344_9_amp_7	I_5_22828C00002.2	149127	446
15344_9_amp_8	Ia_22_14731C00007.1	15776	446
15344_9_amp_9	Ia_28_14556C00061.1	15781	446
15344_9_amp_10	Ia_30_6268C00050.1	68846	446
15344_9_amp_11	Ic_32_1122.1	1641624	446
15344_9_amp_12	Ic_33_6266C00020.1	34776	446
15344_9_amp_13	Ic_34_23503C00221.1	21785	446
15344_9_amp_14	I_3_22829C00400.2	2861	446
15344_12_amp_1	III_11_6264C00002.1	318017	597
15344_12_amp_2	III_14_1121.1	6170168	597
15344_12_amp_3	III_36_22311C00003.1	138754	597
15344_12_amp_4	IV_16_6263.1	2853322	597
15344_12_amp_5	IV_20_6269C00011.1	788094	597
15344_12_amp_6	IV_39_21414C00225.1	64522	597
15344_12_amp_7	IV_7_22597C00273.1	54706	597
15344_12_amp_8	IV_8_22598C00110.1	7529	597
15344_12_amp_9	I_1_22555C00007.1	264744	597
15344_12_amp_10	I_35_18770C00002.1	82626	597
15344_12_amp_11	I_4_22608C00011.1	73482	597
15344_12_amp_12	I_5_22828C00002.2	148843	597
15344_12_amp_13	Ia_24_14478C00063.1	5299	597
15344_12_amp_14	Ia_25_17329C00131.1	15526	597
15344_12_amp_15	Ia_26_17150C00122.1	15420	597
15344_12_amp_16	I_3_22829C00400.2	2577	597
70890_6_amp_1	III_14_1121.1	400897	429
70890_6_amp_2	III_36_22311C00004.1	173823	429
70890_6_amp_3	III_37_9940C00515.1	13471	429
70890_6_amp_4	III_41_22826C00285.1	307	429
70890_6_amp_5	IV_16_6263.1	426865	429
70890_7_amp_1	III_14_1121.1	400906	419
70890_7_amp_2	III_36_22311C00004.1	173832	419
70890_7_amp_3	III_37_9940C00515.1	13472	419
70890_7_amp_4	III_41_22826C00285.1	316	419
70890_7_amp_5	IV_16_6263.1	426874	419
70890_7_amp_6	I_1_22555C00001.1	172463	419
70890_7_amp_7	I_35_18770C00004.1	189954	419
70890_7_amp_8	I_4_22608C00002.1	208668	419
70890_7_amp_9	Ia_24_14478C00019.1	14054	419
70890_7_amp_10	Ia_25_17329C00214.1	14080	419
70890_7_amp_11	Ia_26_17150C00196.1	14098	419
70890_8_amp_1	III_11_6264C00013.1	190962	428
70890_8_amp_2	III_14_1121.1	400896	428
70890_8_amp_3	III_36_22311C00004.1	173822	428
70890_8_amp_4	III_37_9940C00515.1	13473	428
70890_8_amp_5	III_41_22826C00285.1	306	428
70890_8_amp_6	IV_16_6263.1	426864	428
70890_8_amp_7	IV_39_21414C00263.1	8544	428
70890_8_amp_8	IV_7_22597C00013.1	8593	428
70890_8_amp_9	IV_8_22598C00515.1	26662	428
70890_9_amp_1	I_2_22603C00022.1	66435	589
70890_9_amp_2	I_6_22825C00439.1	4262	589
70890_9_amp_3	Ia_27_19479C00009.1	71718	589
70890_9_amp_4	Ia_31_6270C00006.1	43010	589
70890_9_amp_5	I_3_22829C00515.2	1659	589
70890_10_amp_1	III_14_1121.1	400908	415
70890_10_amp_2	III_36_22311C00004.1	173834	415
70890_10_amp_3	III_37_9940C00515.1	13474	415
70890_10_amp_4	III_41_22826C00285.1	318	415
70890_10_amp_5	IV_16_6263.1	426876	415
70890_10_amp_6	I_1_22555C00001.1	172465	415
70890_10_amp_7	I_35_18770C00004.1	189956	415
70890_10_amp_8	I_4_22608C00002.1	208670	415
70890_10_amp_9	Ia_24_14478C00019.1	14056	415
70890_10_amp_10	Ia_25_17329C00214.1	14082	415
70890_10_amp_11	Ia_26_17150C00196.1	14100	415
70890_13_amp_1	III_11_6264C00013.1	190946	447
70890_13_amp_2	III_14_1121.1	400880	447
70890_13_amp_3	III_36_22311C00004.1	173806	447
70890_13_amp_4	III_37_9940C00515.1	13470	447
70890_13_amp_5	III_41_22826C00285.1	290	447
70890_13_amp_6	IV_16_6263.1	426848	447
70890_13_amp_7	IV_39_21414C00263.1	8528	447
70890_13_amp_8	IV_7_22597C00013.1	8577	447
70890_13_amp_9	IV_8_22598C00515.1	26659	447
70890_13_amp_10	I_1_22555C00001.1	172461	447
70890_13_amp_11	I_35_18770C00004.1	189952	447
70890_13_amp_12	I_4_22608C00002.1	208666	447
70890_13_amp_13	Ia_24_14478C00019.1	14028	447
70890_13_amp_14	Ia_25_17329C00214.1	14054	447
70890_13_amp_15	Ia_26_17150C00196.1	14072	447
70890_14_amp_1	III_13_6010C00006.1	635849	319
70890_14_amp_2	III_15_10759C00367.1	33430	319
70890_14_amp_3	IV_16_6263.1	426640	319
70890_14_amp_4	IV_17_22599C00318.1	52757	319
70890_14_amp_5	IV_18_22602C00248.1	10836	319
70890_14_amp_6	IV_19_6271C00001.1	1880553	319
70890_14_amp_7	IV_20_6269C00008.1	443258	319
70890_14_amp_8	IV_39_21414C00263.1	8320	319
70890_14_amp_9	IV_7_22597C00013.1	8369	319
70890_14_amp_10	IV_8_22598C00515.1	26995	319
70890_14_amp_11	I_5_22828C00012.2	32237	319
70890_15_amp_1	IV_16_6263.1	426866	396
70890_15_amp_2	IV_17_22599C00318.1	52454	396
70890_15_amp_3	IV_18_22602C00248.1	11062	396
70890_15_amp_4	IV_20_6269C00008.1	442955	396
70890_15_amp_5	Ic_32_1122.1	5109951	396
70890_15_amp_6	Ic_33_6266C00015.1	57069	396
70890_15_amp_7	Ic_34_23503C00088.1	7368	396
80_1_amp_1	III_11_6264C00035.1	52186	355
80_1_amp_2	III_12_6265C00014.1	156898	355
80_1_amp_3	III_13_6010C00003.1	22971	355
80_1_amp_4	III_36_22311C00038.1	51824	355
80_1_amp_5	III_37_9940C00561.1	5031	355
80_1_amp_6	III_40_23543C00058.1	205913	355
80_1_amp_7	III_41_22826C01031.1	496	355
80_1_amp_8	I_38_22827C00356.1	7739	355
80_1_amp_9	I_5_22828C00029.2	53133	355
80_1_amp_10	I_6_22825C00776.1	506	355
80_1_amp_11	Ia_21_284.1	5649125	355
80_1_amp_12	Ia_22_14731C00060.1	1218	364
80_1_amp_13	Ia_23_10528C00057.1	21599	355
80_1_amp_14	Ia_27_19479C00037.1	21189	355
80_1_amp_15	Ia_28_14556C00043.1	15371	355
80_1_amp_16	Ia_29_19480C00040.1	51657	355
80_1_amp_17	Ia_31_6270C00039.1	51522	355
80_2_amp_1	III_11_6264C00035.1	51942	488
80_2_amp_2	III_12_6265C00014.1	156654	488
80_2_amp_3	III_13_6010C00003.1	22727	488
80_2_amp_4	III_14_1121.1	2070202	488
80_2_amp_5	III_15_10759C00369.1	75716	488
80_2_amp_6	III_36_22311C00038.1	51580	488
80_2_amp_7	III_37_9940C00561.1	4787	488
80_2_amp_8	III_41_22826C01031.1	252	488
80_2_amp_9	II_10_6272C00050.1	23683	488
80_2_amp_10	IV_16_6263.1	2092427	488
80_2_amp_11	IV_20_6269C00003.1	69531	488
80_2_amp_12	IV_39_21414C00195.1	74885	488
80_2_amp_13	IV_7_22597C00289.1	33875	488
80_2_amp_14	IV_8_22598C00196.1	6938	488
80_2_amp_15	I_1_22555C00033.1	5404	488
80_2_amp_16	I_2_22603C00114.1	17629	488
80_2_amp_17	I_35_18770C00034.1	51159	488
80_2_amp_18	I_4_22608C00077.1	9953	488
80_2_amp_19	I_5_22828C00029.2	52889	488
80_2_amp_20	Ia_24_14478C00146.1	2796	488
80_2_amp_21	Ia_25_17329C00162.1	2883	488
80_2_amp_22	Ia_26_17150C00149.1	2875	488
80_2_amp_23	Ia_30_6268C00110.1	8490	488
80_2_amp_24	I_3_22829C00707.2	2129	488
80_3_amp_1	I_38_22827C00356.1	7442	316
80_3_amp_2	I_5_22828C00029.2	52836	316
80_3_amp_3	I_6_22825C00776.1	209	316
80_3_amp_4	Ia_21_284.1	5649461	316
80_3_amp_5	Ia_22_14731C00060.1	1563	316
80_3_amp_6	Ia_23_10528C00057.1	21302	316
80_3_amp_7	Ia_27_19479C00037.1	21525	316
80_3_amp_8	Ia_28_14556C00043.1	15707	316
80_3_amp_9	Ia_29_19480C00040.1	51360	316
80_3_amp_10	Ia_31_6270C00039.1	51225	316
34087_1_amp_1	I_2_22603C00103.1	2372	394
34087_1_amp_2	I_6_22825C00212.1	894	394
34087_1_amp_3	Ia_21_284.1	7113764	394
34087_1_amp_4	Ia_22_14731C00002.1	21706	394
34087_1_amp_5	Ia_23_10528C00005.1	28456	394
34087_1_amp_6	Ia_27_19479C00009.1	59242	394
34087_1_amp_7	Ia_28_14556C00001.1	33349	394
34087_1_amp_8	Ia_29_19480C00011.1	193469	394
34087_1_amp_9	Ia_31_6270C00006.1	30635	394
34087_1_amp_10	Ic_32_1122.1	5090663	394
34087_1_amp_11	Ic_33_6266C00015.1	47280	394
34087_1_amp_12	Ic_34_23503C00165.1	2018	394
34087_2_amp_1	I_6_22825C00212.1	1268	549
34087_2_amp_2	Ia_21_284.1	7113235	549
34087_2_amp_3	Ia_23_10528C00005.1	28830	549
34087_2_amp_4	Ia_27_19479C00009.1	58713	549
34087_2_amp_5	Ia_29_19480C00011.1	193843	549
34087_2_amp_6	Ia_30_6268C00087.1	21270	549
34087_2_amp_7	Ia_31_6270C00006.1	30106	549
34087_2_amp_8	Ic_32_1122.1	5090134	549
34087_2_amp_9	Ic_33_6266C00015.1	46751	549
34087_2_amp_10	Ic_34_23503C00165.1	2392	549
34087_3_amp_1	III_13_6010C00006.1	650438	403
34087_3_amp_2	III_15_10759C00367.1	16572	403
34087_3_amp_3	IV_19_6271C00001.1	1905577	403
34087_3_amp_4	I_2_22603C00103.1	2663	403
34087_3_amp_5	I_38_22827C00288.1	29915	403
34087_3_amp_6	Ia_23_10528C00005.1	28747	403
34087_4_amp_1	III_12_6265C00028.1	59565	329
34087_4_amp_2	III_13_6010C00006.1	650159	329
34087_4_amp_3	III_14_1121.1	417204	329
34087_4_amp_4	III_15_10759C00367.1	16925	329
34087_4_amp_5	III_36_22311C00045.1	57016	329
34087_4_amp_6	III_37_9940C00687.1	804	329
34087_4_amp_7	III_41_22826C00967.1	1186	329
34087_4_amp_8	I_4_22608C00002.1	196965	329
34087_4_amp_9	Ia_23_10528C00005.1	28468	329
34087_5_amp_1	III_12_6265C00028.1	59566	329
34087_5_amp_2	III_13_6010C00006.1	650158	329
34087_5_amp_3	III_14_1121.1	417203	329
34087_5_amp_4	III_15_10759C00367.1	16926	329
34087_5_amp_5	III_36_22311C00045.1	57017	329
34087_5_amp_6	III_37_9940C00687.1	805	329
34087_5_amp_7	III_41_22826C00967.1	1185	329
34087_5_amp_8	I_4_22608C00002.1	196966	329
34087_5_amp_9	Ia_23_10528C00005.1	28467	329
34087_6_amp_1	Ia_21_284.1	7113239	627
34087_6_amp_2	Ia_27_19479C00009.1	58717	627
34087_6_amp_3	Ia_29_19480C00011.1	193761	627
34087_6_amp_4	Ia_30_6268C00087.1	21188	627
34087_6_amp_5	Ia_31_6270C00006.1	30110	627
34087_6_amp_6	Ic_32_1122.1	5090138	627
34087_6_amp_7	Ic_33_6266C00015.1	46755	627
34087_6_amp_8	Ic_34_23503C00165.1	2310	627
34087_8_amp_1	IV_17_22599C00318.1	29438	311
34087_8_amp_2	IV_18_22602C00122.1	6352	311
34087_8_amp_3	IV_19_6271C00001.1	1905607	311
34087_8_amp_4	IV_20_6269C00008.1	421809	311
34087_8_amp_5	IV_39_21414C00263.1	32715	311
34087_8_amp_6	IV_7_22597C00199.1	835	311
34087_8_amp_7	IV_8_22598C00515.1	2608	311
34087_8_amp_8	Ia_23_10528C00005.1	28777	311
34087_8_amp_9	Ic_32_1122.1	5090425	311
34087_8_amp_10	Ic_33_6266C00015.1	47042	311
34087_8_amp_11	Ic_34_23503C00165.1	2339	311
34087_9_amp_1	III_11_6264C00036.1	3046	386
34087_9_amp_2	III_13_6010C00006.1	650441	386
34087_9_amp_3	III_14_1121.1	417486	386
34087_9_amp_4	III_15_10759C00367.1	16586	386
34087_9_amp_5	III_36_22311C00045.1	56677	386
34087_9_amp_6	III_37_9940C00687.1	465	386
34087_9_amp_7	III_41_22826C00967.1	1468	386
34087_9_amp_8	IV_19_6271C00001.1	1905580	386
34087_9_amp_9	I_2_22603C00103.1	2666	386
34087_9_amp_10	I_6_22825C00212.1	1188	386
34087_9_amp_11	Ia_21_284.1	7113478	386
34087_9_amp_12	Ia_23_10528C00005.1	28750	386
34087_9_amp_13	Ia_27_19479C00009.1	58956	386
34087_9_amp_14	Ia_29_19480C00011.1	193763	386
34087_9_amp_15	Ia_30_6268C00087.1	21190	386
34087_9_amp_16	Ia_31_6270C00006.1	30349	386
34087_10_amp_1	II_10_6272C00051.1	108197	308
34087_10_amp_2	II_9_2088.2	5003716	308
34087_10_amp_3	I_6_22825C00212.1	1506	308
34087_10_amp_4	Ia_21_284.1	7113238	308
34087_10_amp_5	Ia_23_10528C00005.1	29068	308
34087_10_amp_6	Ia_29_19480C00011.1	194081	308
34087_10_amp_7	Ia_31_6270C00006.1	30109	308
34087_10_amp_8	Ic_32_1122.1	5090137	308
34087_10_amp_9	Ic_33_6266C00015.1	46754	308
34087_10_amp_10	Ic_34_23503C00165.1	2630	308
34087_10_amp_11	I_3_22829C00006.2	30100	308
51058_3_amp_1	I_1_22555C00006.1	133958	649
51058_3_amp_2	I_35_18770C00031.1	33494	649
51058_3_amp_3	I_38_22827C00063.1	13220	622
51058_3_amp_4	I_4_22608C00016.1	64228	649
51058_3_amp_5	Ia_22_14731C00263.1	3938	622
51058_3_amp_6	Ia_23_10528C00344.1	4020	622
51058_3_amp_7	Ia_24_14478C00002.1	45931	649
51058_3_amp_8	Ia_25_17329C00053.1	30992	649
51058_3_amp_9	Ia_26_17150C00051.1	30965	649
51058_3_amp_10	Ia_27_19479C00019.1	33790	622
51058_3_amp_11	Ia_28_14556C00007.1	40436	622
51058_3_amp_12	Ia_31_6270C00018.1	20239	622
51058_4_amp_1	I_1_22555C00006.1	132875	525
51058_4_amp_2	I_35_18770C00031.1	32411	525
51058_4_amp_3	I_4_22608C00016.1	63145	525
