AmpId	SequenceId	PositionInSequence	Length
292_18_amp_32	Ia_31_6270C00039.1	5811	418
292_18_amp_33	Ic_32_1122.1	3808472	418
292_18_amp_34	Ic_33_6266C00035.1	3809	418
292_18_amp_35	Ic_34_23503C00402.1	3858	418
292_18_amp_36	I_3_22829C00581.2	1703	418
20827_1_amp_1	III_11_6264C00010.1	143611	421
20827_1_amp_2	III_14_1121.1	7401395	421
20827_1_amp_3	III_36_22311C00001.1	46894	421
20827_1_amp_4	III_37_9940C00272.1	22518	421
20827_1_amp_5	III_41_22826C00360.1	1062	421
20827_1_amp_6	I_1_22555C00002.1	246661	421
20827_1_amp_7	I_35_18770C00001.1	278996	421
20827_1_amp_8	I_4_22608C00006.1	28079	421
20827_1_amp_9	I_5_22828C00001.2	241964	421
20827_1_amp_10	Ia_24_14478C00039.1	23349	421
20827_1_amp_11	Ia_25_17329C00198.1	5238	421
20827_1_amp_12	Ia_26_17150C00183.1	5224	421
20827_2_amp_1	III_11_6264C00010.1	143602	400
20827_2_amp_2	III_12_6265C00005.1	91270	400
20827_2_amp_3	III_13_6010C00010.1	42601	400
20827_2_amp_4	III_14_1121.1	7401386	400
20827_2_amp_5	III_15_10759C00383.1	40470	400
20827_2_amp_6	III_36_22311C00001.1	46924	400
20827_2_amp_7	III_37_9940C00272.1	22548	400
20827_2_amp_8	III_40_23543C00108.1	276428	400
20827_2_amp_9	III_41_22826C00360.1	1053	400
20827_2_amp_10	IV_16_6263.1	7707821	400
20827_2_amp_11	IV_17_22599C00022.1	58109	400
20827_2_amp_12	IV_18_22602C01052.1	12827	400
20827_2_amp_13	IV_19_6271C00001.1	438758	400
20827_2_amp_14	IV_20_6269C00009.1	434609	400
20827_2_amp_15	IV_39_21414C00220.1	63978	400
20827_2_amp_16	IV_7_22597C00341.1	448	400
20827_2_amp_17	IV_8_22598C00188.1	410	400
20827_2_amp_18	I_1_22555C00002.1	246691	400
20827_2_amp_19	I_35_18770C00001.1	279026	400
20827_2_amp_20	I_4_22608C00006.1	28070	400
20827_2_amp_21	I_5_22828C00001.2	241955	400
20827_2_amp_22	I_6_22825C00261.1	6173	400
20827_2_amp_23	Ia_21_284.1	1122020	400
20827_2_amp_24	Ia_22_14731C00016.1	15964	400
20827_2_amp_25	Ia_23_10528C00058.1	20015	400
20827_2_amp_26	Ia_24_14478C00039.1	23379	400
20827_2_amp_27	Ia_25_17329C00198.1	5229	400
20827_2_amp_28	Ia_26_17150C00183.1	5215	400
20827_2_amp_29	Ia_27_19479C00004.1	133489	400
20827_2_amp_30	Ia_28_14556C00003.1	43971	400
20827_2_amp_31	Ia_29_19480C00003.1	305907	400
20827_2_amp_32	Ia_30_6268C00066.1	425	400
20827_2_amp_33	Ia_31_6270C00015.1	116253	400
20827_2_amp_34	Ic_32_1122.1	641874	400
20827_2_amp_35	Ic_33_6266C00001.1	124788	400
20827_2_amp_36	Ic_34_23503C00200.1	53961	400
20827_3_amp_1	IV_17_22599C00022.1	58108	407
20827_3_amp_2	IV_18_22602C01052.1	12826	407
20827_3_amp_3	IV_19_6271C00001.1	438752	407
20827_3_amp_4	I_1_22555C00002.1	246690	407
20827_3_amp_5	I_35_18770C00001.1	279025	407
20827_3_amp_6	I_4_22608C00006.1	28064	407
20827_3_amp_7	I_5_22828C00001.2	241949	407
20827_3_amp_8	I_6_22825C00261.1	6172	407
20827_3_amp_9	Ia_21_284.1	1122019	407
20827_3_amp_10	Ia_22_14731C00016.1	15963	407
20827_3_amp_11	Ia_23_10528C00058.1	20014	407
20827_3_amp_12	Ia_24_14478C00039.1	23378	407
20827_3_amp_13	Ia_25_17329C00198.1	5223	407
20827_3_amp_14	Ia_26_17150C00183.1	5209	407
20827_3_amp_15	Ia_27_19479C00004.1	133483	407
20827_3_amp_16	Ia_28_14556C00003.1	43970	407
20827_3_amp_17	Ia_29_19480C00003.1	305906	407
20827_3_amp_18	Ia_30_6268C00066.1	419	407
20827_3_amp_19	Ia_31_6270C00015.1	116252	407
20827_3_amp_20	Ic_32_1122.1	641873	407
20827_3_amp_21	Ic_33_6266C00001.1	124782	407
20827_3_amp_22	Ic_34_23503C00200.1	53955	407
20827_4_amp_1	I_1_22555C00002.1	246660	435
20827_4_amp_2	I_35_18770C00001.1	278995	435
20827_4_amp_3	I_38_22827C00311.1	8933	435
20827_4_amp_4	I_4_22608C00006.1	28066	435
20827_4_amp_5	I_5_22828C00001.2	241951	435
20827_4_amp_6	Ia_24_14478C00039.1	23348	435
20827_4_amp_7	Ia_25_17329C00198.1	5225	435
20827_4_amp_8	Ia_26_17150C00183.1	5211	435
20827_6_amp_1	I_1_22555C00002.1	246658	442
20827_6_amp_2	I_35_18770C00001.1	278993	442
20827_6_amp_3	I_38_22827C00311.1	8931	442
20827_6_amp_4	I_4_22608C00006.1	28061	442
20827_6_amp_5	I_5_22828C00001.2	241946	442
20827_6_amp_6	Ia_24_14478C00039.1	23346	442
20827_6_amp_7	Ia_25_17329C00198.1	5220	442
20827_6_amp_8	Ia_26_17150C00183.1	5206	442
20827_7_amp_1	IV_17_22599C00022.1	58084	430
20827_7_amp_2	IV_18_22602C01052.1	12802	430
20827_7_amp_3	IV_19_6271C00001.1	438753	430
20827_7_amp_4	I_1_22555C00002.1	246666	430
20827_7_amp_5	I_35_18770C00001.1	279001	430
20827_7_amp_6	I_38_22827C00311.1	8939	430
20827_7_amp_7	I_4_22608C00006.1	28065	430
20827_7_amp_8	I_5_22828C00001.2	241950	430
20827_7_amp_9	Ia_24_14478C00039.1	23354	430
20827_7_amp_10	Ia_25_17329C00198.1	5224	430
20827_7_amp_11	Ia_26_17150C00183.1	5210	430
20827_9_amp_1	III_11_6264C00010.1	143603	417
20827_9_amp_2	III_14_1121.1	7401387	417
20827_9_amp_3	III_36_22311C00001.1	46906	417
20827_9_amp_4	III_37_9940C00272.1	22530	417
20827_9_amp_5	III_41_22826C00360.1	1054	417
20827_9_amp_6	IV_17_22599C00022.1	58091	417
20827_9_amp_7	IV_18_22602C01052.1	12809	417
20827_9_amp_8	I_1_22555C00002.1	246673	417
20827_9_amp_9	I_35_18770C00001.1	279008	417
20827_9_amp_10	I_4_22608C00006.1	28071	417
20827_9_amp_11	I_5_22828C00001.2	241956	417
20827_9_amp_12	I_6_22825C00261.1	6155	417
20827_9_amp_13	Ia_21_284.1	1122002	417
20827_9_amp_14	Ia_22_14731C00016.1	15946	417
20827_9_amp_15	Ia_24_14478C00039.1	23361	417
20827_9_amp_16	Ia_25_17329C00198.1	5230	417
20827_9_amp_17	Ia_26_17150C00183.1	5216	417
20827_9_amp_18	Ia_27_19479C00004.1	133490	417
20827_9_amp_19	Ia_28_14556C00003.1	43953	417
20827_9_amp_20	Ia_29_19480C00003.1	305889	417
20827_9_amp_21	Ia_30_6268C00066.1	426	417
20827_9_amp_22	Ia_31_6270C00015.1	116235	417
20827_9_amp_23	Ic_32_1122.1	641856	417
20827_9_amp_24	Ic_33_6266C00001.1	124789	417
20827_9_amp_25	Ic_34_23503C00200.1	53962	417
20827_9_amp_26	I_3_22829C00687.2	3855	417
20827_10_amp_1	III_11_6264C00010.1	143612	387
20827_10_amp_2	III_12_6265C00005.1	91280	387
20827_10_amp_3	III_13_6010C00010.1	42604	387
20827_10_amp_4	III_14_1121.1	7401396	387
20827_10_amp_5	III_15_10759C00383.1	40473	387
20827_10_amp_6	III_36_22311C00001.1	46927	387
20827_10_amp_7	III_37_9940C00272.1	22551	387
20827_10_amp_8	III_40_23543C00108.1	276431	387
20827_10_amp_9	III_41_22826C00360.1	1063	387
20827_10_amp_10	IV_16_6263.1	7707831	387
20827_10_amp_11	IV_17_22599C00022.1	58112	387
20827_10_amp_12	IV_18_22602C01052.1	12830	387
20827_10_amp_13	IV_19_6271C00001.1	438768	387
20827_10_amp_14	IV_20_6269C00009.1	434612	387
20827_10_amp_15	IV_39_21414C00220.1	63981	387
20827_10_amp_16	IV_7_22597C00341.1	458	387
20827_10_amp_17	IV_8_22598C00188.1	420	387
20827_10_amp_18	I_1_22555C00002.1	246694	387
20827_10_amp_19	I_35_18770C00001.1	279029	387
20827_10_amp_20	I_4_22608C00006.1	28080	387
20827_10_amp_21	I_5_22828C00001.2	241965	387
20827_10_amp_22	I_6_22825C00261.1	6176	387
20827_10_amp_23	Ia_21_284.1	1122023	387
20827_10_amp_24	Ia_22_14731C00016.1	15967	387
20827_10_amp_25	Ia_23_10528C00058.1	20018	387
20827_10_amp_26	Ia_24_14478C00039.1	23382	387
20827_10_amp_27	Ia_25_17329C00198.1	5239	387
20827_10_amp_28	Ia_26_17150C00183.1	5225	387
20827_10_amp_29	Ia_27_19479C00004.1	133499	387
20827_10_amp_30	Ia_28_14556C00003.1	43974	387
20827_10_amp_31	Ia_29_19480C00003.1	305910	387
20827_10_amp_32	Ia_30_6268C00066.1	435	387
20827_10_amp_33	Ia_31_6270C00015.1	116256	387
20827_10_amp_34	Ic_32_1122.1	641877	387
20827_10_amp_35	Ic_33_6266C00001.1	124798	387
20827_10_amp_36	Ic_34_23503C00200.1	53971	387
20827_10_amp_37	I_3_22829C00687.2	3876	387
20827_12_amp_1	III_11_6264C00010.1	143606	413
20827_12_amp_2	III_14_1121.1	7401390	413
20827_12_amp_3	III_36_22311C00001.1	46907	413
20827_12_amp_4	III_37_9940C00272.1	22531	413
20827_12_amp_5	III_41_22826C00360.1	1057	413
20827_12_amp_6	IV_17_22599C00022.1	58092	413
20827_12_amp_7	IV_18_22602C01052.1	12810	413
20827_12_amp_8	I_1_22555C00002.1	246674	413
20827_12_amp_9	I_35_18770C00001.1	279009	413
20827_12_amp_10	I_4_22608C00006.1	28074	413
20827_12_amp_11	I_5_22828C00001.2	241959	413
20827_12_amp_12	I_6_22825C00261.1	6156	413
20827_12_amp_13	Ia_21_284.1	1122003	413
20827_12_amp_14	Ia_22_14731C00016.1	15947	413
20827_12_amp_15	Ia_24_14478C00039.1	23362	413
20827_12_amp_16	Ia_25_17329C00198.1	5233	413
20827_12_amp_17	Ia_26_17150C00183.1	5219	413
20827_12_amp_18	Ia_27_19479C00004.1	133493	413
20827_12_amp_19	Ia_28_14556C00003.1	43954	413
20827_12_amp_20	Ia_29_19480C00003.1	305890	413
20827_12_amp_21	Ia_30_6268C00066.1	429	413
20827_12_amp_22	Ia_31_6270C00015.1	116236	413
20827_12_amp_23	Ic_32_1122.1	641857	413
20827_12_amp_24	Ic_33_6266C00001.1	124792	413
20827_12_amp_25	Ic_34_23503C00200.1	53965	413
20827_12_amp_26	I_3_22829C00687.2	3856	413
20827_13_amp_1	I_5_22828C00001.2	241948	579
20827_13_amp_2	I_6_22825C00261.1	6001	579
20827_13_amp_3	Ia_21_284.1	1121848	579
20827_13_amp_4	Ia_22_14731C00016.1	15792	579
20827_13_amp_5	Ia_23_10528C00058.1	19843	579
20827_13_amp_6	Ia_27_19479C00004.1	133482	579
20827_13_amp_7	Ia_28_14556C00003.1	43799	579
20827_13_amp_8	Ia_29_19480C00003.1	305735	579
20827_13_amp_9	Ia_30_6268C00066.1	418	579
20827_13_amp_10	Ia_31_6270C00015.1	116081	579
20827_13_amp_11	I_3_22829C00687.2	3701	579
20827_16_amp_1	III_11_6264C00010.1	143610	308
20827_16_amp_2	III_12_6265C00005.1	91278	308
20827_16_amp_3	III_13_6010C00010.1	42685	308
20827_16_amp_4	III_14_1121.1	7401394	308
20827_16_amp_5	III_15_10759C00383.1	40554	308
20827_16_amp_6	III_36_22311C00001.1	47008	308
20827_16_amp_7	III_37_9940C00272.1	22632	308
20827_16_amp_8	III_40_23543C00108.1	276512	308
20827_16_amp_9	III_41_22826C00360.1	1061	308
20827_16_amp_10	I_1_22555C00002.1	246775	308
20827_16_amp_11	I_2_22603C00043.1	145	308
20827_16_amp_12	I_35_18770C00001.1	279110	308
20827_16_amp_13	I_4_22608C00006.1	28078	308
20827_16_amp_14	I_5_22828C00001.2	241963	308
20827_16_amp_15	I_6_22825C00261.1	6257	308
20827_16_amp_16	Ia_21_284.1	1122104	308
20827_16_amp_17	Ia_22_14731C00016.1	16048	308
20827_16_amp_18	Ia_23_10528C00058.1	20099	308
20827_16_amp_19	Ia_24_14478C00039.1	23463	308
20827_16_amp_20	Ia_25_17329C00198.1	5237	308
20827_16_amp_21	Ia_26_17150C00183.1	5223	308
20827_16_amp_22	Ia_27_19479C00004.1	133497	308
20827_16_amp_23	Ia_28_14556C00003.1	44055	308
20827_16_amp_24	Ia_29_19480C00003.1	305991	308
20827_16_amp_25	Ia_30_6268C00066.1	433	308
20827_16_amp_26	Ia_31_6270C00015.1	116337	308
20827_16_amp_27	Ic_32_1122.1	641958	308
20827_16_amp_28	Ic_33_6266C00001.1	124796	308
20827_16_amp_29	Ic_34_23503C00200.1	53969	308
20827_16_amp_30	I_3_22829C00687.2	3957	308
20827_18_amp_1	III_11_6264C00010.1	143605	423
20827_18_amp_2	III_14_1121.1	7401389	423
20827_18_amp_3	III_36_22311C00001.1	46898	423
20827_18_amp_4	III_37_9940C00272.1	22522	423
20827_18_amp_5	III_41_22826C00360.1	1056	423
20827_18_amp_6	IV_16_6263.1	7707824	423
20827_18_amp_7	IV_17_22599C00022.1	58083	423
20827_18_amp_8	IV_18_22602C01052.1	12801	423
20827_18_amp_9	IV_19_6271C00001.1	438761	423
20827_18_amp_10	IV_20_6269C00009.1	434583	423
20827_18_amp_11	IV_39_21414C00220.1	63952	423
20827_18_amp_12	IV_7_22597C00341.1	451	423
20827_18_amp_13	IV_8_22598C00188.1	413	423
20827_18_amp_14	I_1_22555C00002.1	246665	423
20827_18_amp_15	I_35_18770C00001.1	279000	423
20827_18_amp_16	I_4_22608C00006.1	28073	423
20827_18_amp_17	I_5_22828C00001.2	241958	423
20827_18_amp_18	Ia_24_14478C00039.1	23353	423
20827_18_amp_19	Ia_25_17329C00198.1	5232	423
20827_18_amp_20	Ia_26_17150C00183.1	5218	423
3176_6_amp_1	III_11_6264C00010.1	134426	303
3176_6_amp_2	III_12_6265C00005.1	82125	303
3176_6_amp_3	III_14_1121.1	7392011	303
3176_6_amp_4	III_15_10759C00383.1	50350	303
3176_6_amp_5	III_36_22311C00001.1	56127	303
3176_6_amp_6	III_37_9940C00272.1	31834	303
3176_6_amp_7	III_40_23543C00108.1	285680	303
3176_6_amp_8	III_41_22826C00591.1	1577	303
3176_6_amp_9	IV_16_6263.1	7697346	303
3176_6_amp_10	IV_17_22599C00022.1	78787	303
3176_6_amp_11	IV_18_22602C00991.1	10111	303
3176_6_amp_12	IV_19_6271C00001.1	427291	303
3176_6_amp_13	IV_20_6269C00009.1	445100	303
3176_6_amp_14	IV_39_21414C00079.1	9687	303
3176_6_amp_15	IV_7_22597C00089.1	6037	303
3176_6_amp_16	IV_8_22598C00100.1	6017	303
3176_6_amp_17	I_1_22555C00002.1	255044	303
3176_6_amp_18	I_2_22603C00043.1	8659	303
3176_6_amp_19	I_35_18770C00001.1	287336	303
3176_6_amp_20	I_38_22827C00311.1	17090	303
3176_6_amp_21	I_4_22608C00006.1	19836	303
3176_6_amp_22	I_5_22828C00001.2	232839	302
3176_6_amp_23	I_6_22825C00040.1	23016	303
3176_6_amp_24	Ia_21_284.1	1131219	303
3176_6_amp_25	Ia_22_14731C00151.1	6438	303
3176_6_amp_26	Ia_23_10528C00058.1	29550	302
3176_6_amp_27	Ia_24_14478C00013.1	2794	303
3176_6_amp_28	Ia_25_17329C00197.1	20772	303
3176_6_amp_29	Ia_26_17150C00182.1	38723	303
3176_6_amp_30	Ia_27_19479C00004.1	124587	303
3176_6_amp_31	Ia_28_14556C00003.1	52599	303
3176_6_amp_32	Ia_29_19480C00003.1	315099	303
3176_6_amp_33	Ia_30_6268C00065.1	78913	303
3176_6_amp_34	Ia_31_6270C00015.1	125252	303
3176_6_amp_35	Ic_32_1122.1	650041	303
3176_6_amp_36	Ic_33_6266C00001.1	116710	303
3176_6_amp_37	I_3_22829C00585.2	1949	303
62802_5_amp_1	III_11_6264C00005.1	159353	423
62802_5_amp_2	III_12_6265C00001.1	204314	423
62802_5_amp_3	III_13_6010C00001.1	1895983	423
62802_5_amp_4	III_14_1121.1	960368	423
62802_5_amp_5	III_15_10759C00373.1	46792	423
62802_5_amp_6	III_36_22311C00060.1	8530	423
62802_5_amp_7	III_37_9940C00356.1	21907	423
62802_5_amp_8	III_40_23543C00152.1	89378	423
62802_5_amp_9	III_41_22826C00415.1	5514	423
62802_5_amp_10	II_10_6272C00040.1	194001	423
62802_5_amp_11	II_9_2088.2	905819	423
62802_5_amp_12	IV_16_6263.1	836776	422
62802_5_amp_13	IV_19_6271C00001.1	2355675	422
62802_5_amp_14	IV_20_6269C00006.1	671264	422
62802_5_amp_15	IV_39_21414C00267.1	110863	422
62802_5_amp_16	IV_7_22597C00328.1	110804	422
62802_5_amp_17	IV_8_22598C00077.1	11769	422
62802_5_amp_18	I_1_22555C00015.1	45232	423
62802_5_amp_19	I_2_22603C00067.1	213	423
62802_5_amp_20	I_35_18770C00006.1	145608	423
62802_5_amp_21	I_38_22827C00068.1	11254	423
62802_5_amp_22	I_4_22608C00018.1	98275	423
62802_5_amp_23	I_5_22828C00006.2	31839	423
62802_5_amp_24	I_6_22825C00217.1	7538	423
62802_5_amp_25	Ia_21_284.1	6744801	423
62802_5_amp_26	Ia_22_14731C00117.1	3038	423
62802_5_amp_27	Ia_23_10528C00015.1	6908	423
62802_5_amp_28	Ia_24_14478C00011.1	32251	423
62802_5_amp_29	Ia_25_17329C00041.1	32251	423
62802_5_amp_30	Ia_26_17150C00039.1	32347	423
62802_5_amp_31	Ia_27_19479C00003.1	241882	423
62802_5_amp_32	Ia_28_14556C00045.1	16421	423
62802_5_amp_33	Ia_29_19480C00006.1	147091	423
62802_5_amp_34	Ia_30_6268C00093.1	54488	423
62802_5_amp_35	Ia_31_6270C00003.1	118662	423
62802_5_amp_36	Ic_32_1122.1	4675697	423
62802_5_amp_37	Ic_33_6266C00004.1	114761	423
62802_5_amp_38	I_3_22829C00132.2	5234	423
62802_8_amp_1	III_13_6010C00001.1	1895981	462
62802_8_amp_2	III_15_10759C00373.1	46755	462
62802_8_amp_3	IV_16_6263.1	836738	462
62802_8_amp_4	IV_20_6269C00006.1	671262	462
62802_8_amp_5	IV_39_21414C00267.1	110825	462
62802_8_amp_6	IV_7_22597C00328.1	110766	462
62802_8_amp_7	IV_8_22598C00077.1	11767	462
62802_8_amp_8	I_1_22555C00015.1	45230	462
62802_8_amp_9	I_2_22603C00067.1	176	462
62802_8_amp_10	I_35_18770C00006.1	145606	462
62802_8_amp_11	I_38_22827C00068.1	11252	462
62802_8_amp_12	I_4_22608C00018.1	98238	462
62802_8_amp_13	I_5_22828C00006.2	31802	462
62802_8_amp_14	I_6_22825C00217.1	7536	462
62802_8_amp_15	Ia_21_284.1	6744799	462
62802_8_amp_16	Ia_22_14731C00117.1	3036	462
62802_8_amp_17	Ia_23_10528C00015.1	6871	462
62802_8_amp_18	Ia_24_14478C00011.1	32214	462
62802_8_amp_19	Ia_25_17329C00041.1	32214	462
62802_8_amp_20	Ia_26_17150C00039.1	32310	462
62802_8_amp_21	Ia_27_19479C00003.1	241845	462
62802_8_amp_22	Ia_28_14556C00045.1	16384	462
62802_8_amp_23	Ia_29_19480C00006.1	147054	462
62802_8_amp_24	Ia_30_6268C00093.1	54451	462
62802_8_amp_25	Ia_31_6270C00003.1	118625	462
62802_8_amp_26	Ic_32_1122.1	4675695	462
62802_8_amp_27	Ic_33_6266C00004.1	114724	462
62802_8_amp_28	Ic_34_23503C00157.1	17890	462
62802_8_amp_29	I_3_22829C00132.2	5232	462
62802_11_amp_1	I_1_22555C00015.1	45328	333
62802_11_amp_2	I_2_22603C00067.1	207	333
62802_11_amp_3	I_35_18770C00006.1	145704	333
62802_11_amp_4	I_38_22827C00068.1	11350	333
62802_11_amp_5	I_4_22608C00018.1	98269	333
62802_11_amp_6	I_5_22828C00006.2	31833	333
62802_11_amp_7	I_6_22825C00217.1	7634	333
62802_11_amp_8	Ia_21_284.1	6744897	333
62802_11_amp_9	Ia_22_14731C00117.1	3134	333
62802_11_amp_10	Ia_23_10528C00015.1	6902	333
62802_11_amp_11	Ia_24_14478C00011.1	32245	333
62802_11_amp_12	Ia_25_17329C00041.1	32245	333
62802_11_amp_13	Ia_26_17150C00039.1	32341	333
62802_11_amp_14	Ia_27_19479C00003.1	241876	333
62802_11_amp_15	Ia_28_14556C00045.1	16415	333
62802_11_amp_16	Ia_29_19480C00006.1	147085	333
62802_11_amp_17	Ia_30_6268C00093.1	54482	333
62802_11_amp_18	Ia_31_6270C00003.1	118656	333
62802_11_amp_19	Ic_32_1122.1	4675793	333
62802_11_amp_20	Ic_33_6266C00004.1	114755	333
62802_11_amp_21	Ic_34_23503C00157.1	17921	333
62802_11_amp_22	I_3_22829C00132.2	5330	333
55907_1_amp_1	III_11_6264C00002.1	242237	455
55907_1_amp_2	III_12_6265C00002.1	285356	455
55907_1_amp_3	III_13_6010C00002.1	552716	461
55907_1_amp_4	III_14_1121.1	6093896	455
55907_1_amp_5	III_15_10759C00204.1	1928	458
55907_1_amp_6	III_36_22311C00062.1	35696	455
55907_1_amp_7	III_37_9940C00336.1	21967	455
55907_1_amp_8	III_40_23543C00036.1	78011	455
55907_1_amp_9	III_41_22826C00792.1	871	455
55907_1_amp_10	II_10_6272C00073.1	120030	434
55907_1_amp_11	II_9_2088.2	3639565	434
55907_1_amp_12	IV_16_6263.1	2926853	437
55907_1_amp_13	IV_17_22599C00134.1	16914	437
55907_1_amp_14	IV_18_22602C00999.1	9628	437
55907_1_amp_15	IV_19_6271C00001.1	6372006	446
55907_1_amp_16	IV_39_21414C00223.1	55450	437
55907_1_amp_17	IV_7_22597C00023.1	17394	437
55907_1_amp_18	IV_8_22598C00019.1	15668	437
55907_1_amp_19	I_1_22555C00007.1	183976	458
55907_1_amp_20	I_2_22603C00009.1	22171	443
55907_1_amp_21	I_35_18770C00002.1	163357	458
55907_1_amp_22	I_38_22827C00032.1	23283	458
55907_1_amp_23	I_4_22608C00030.1	50775	458
55907_1_amp_24	I_5_22828C00002.2	69776	458
55907_1_amp_25	I_6_22825C00228.1	2045	443
55907_1_amp_26	Ia_21_284.1	2415014	443
55907_1_amp_27	Ia_22_14731C00080.1	4562	443
55907_1_amp_28	Ia_23_10528C00106.1	19903	461
55907_1_amp_29	Ia_24_14478C00005.1	56244	458
55907_1_amp_30	Ia_25_17329C00150.1	13996	458
55907_1_amp_31	Ia_26_17150C00139.1	13898	458
55907_1_amp_32	Ia_27_19479C00005.1	174272	443
55907_1_amp_33	Ia_28_14556C00067.1	19632	440
55907_1_amp_34	Ia_29_19480C00039.1	57450	443
55907_1_amp_35	Ia_30_6268C00049.1	35512	443
55907_1_amp_36	Ia_31_6270C00004.1	127963	443
55907_1_amp_37	Ic_32_1122.1	1712571	440
55907_1_amp_38	Ic_33_6266C00011.1	124497	440
55907_1_amp_39	Ic_34_23503C00002.1	85608	440
55907_1_amp_40	I_3_22829C00398.2	563	443
55907_3_amp_1	III_11_6264C00002.1	242191	476
55907_3_amp_2	III_12_6265C00002.1	285381	476
55907_3_amp_3	III_13_6010C00002.1	552741	482
55907_3_amp_4	III_14_1121.1	6093850	476
55907_3_amp_5	III_15_10759C00204.1	1953	479
55907_3_amp_6	III_36_22311C00062.1	35650	476
55907_3_amp_7	III_37_9940C00336.1	21992	476
55907_3_amp_8	III_40_23543C00036.1	77965	476
55907_3_amp_9	III_41_22826C00792.1	825	476
55907_3_amp_10	I_1_22555C00007.1	183930	479
55907_3_amp_11	I_35_18770C00002.1	163382	479
55907_3_amp_12	I_38_22827C00032.1	23308	479
55907_3_amp_13	I_4_22608C00030.1	50800	479
55907_3_amp_14	I_5_22828C00002.2	69730	479
55907_3_amp_15	I_6_22825C00228.1	2070	464
55907_3_amp_16	Ia_21_284.1	2415039	464
55907_3_amp_17	Ia_22_14731C00080.1	4587	464
55907_3_amp_18	Ia_23_10528C00106.1	19928	482
55907_3_amp_19	Ia_24_14478C00005.1	56269	479
55907_3_amp_20	Ia_25_17329C00150.1	13950	479
55907_3_amp_21	Ia_26_17150C00139.1	13852	479
55907_3_amp_22	Ia_27_19479C00005.1	174297	464
55907_3_amp_23	Ia_28_14556C00067.1	19586	461
55907_3_amp_24	Ia_29_19480C00039.1	57475	464
55907_3_amp_25	Ia_30_6268C00049.1	35466	464
55907_3_amp_26	Ia_31_6270C00004.1	127988	464
55907_3_amp_27	I_3_22829C00398.2	588	464
55907_5_amp_1	III_11_6264C00002.1	242384	284
55907_5_amp_2	III_12_6265C00002.1	285380	284
55907_5_amp_3	III_13_6010C00002.1	552740	290
55907_5_amp_4	III_14_1121.1	6094043	284
55907_5_amp_5	III_15_10759C00204.1	1952	287
55907_5_amp_6	III_36_22311C00062.1	35843	284
55907_5_amp_7	III_37_9940C00336.1	21991	284
55907_5_amp_8	III_40_23543C00036.1	78158	284
55907_5_amp_9	III_41_22826C00792.1	1018	284
55907_5_amp_10	I_1_22555C00007.1	184123	287
55907_5_amp_11	I_35_18770C00002.1	163381	287
55907_5_amp_12	I_38_22827C00032.1	23307	287
55907_5_amp_13	I_4_22608C00030.1	50799	287
55907_5_amp_14	I_5_22828C00002.2	69923	287
55907_5_amp_15	I_6_22825C00228.1	2069	272
55907_5_amp_16	Ia_21_284.1	2415038	272
55907_5_amp_17	Ia_22_14731C00080.1	4586	272
55907_5_amp_18	Ia_23_10528C00106.1	19927	290
55907_5_amp_19	Ia_24_14478C00005.1	56268	287
55907_5_amp_20	Ia_25_17329C00150.1	14143	287
55907_5_amp_21	Ia_26_17150C00139.1	14045	287
55907_5_amp_22	Ia_27_19479C00005.1	174296	272
55907_5_amp_23	Ia_28_14556C00067.1	19779	269
55907_5_amp_24	Ia_29_19480C00039.1	57474	272
55907_5_amp_25	Ia_30_6268C00049.1	35659	272
55907_5_amp_26	Ia_31_6270C00004.1	127987	272
55907_5_amp_27	I_3_22829C00398.2	587	272
55907_6_amp_1	III_11_6264C00002.1	242378	288
55907_6_amp_2	III_12_6265C00002.1	285382	288
55907_6_amp_3	III_13_6010C00002.1	552742	294
55907_6_amp_4	III_14_1121.1	6094037	288
55907_6_amp_5	III_15_10759C00204.1	1954	291
55907_6_amp_6	III_36_22311C00062.1	35837	288
55907_6_amp_7	III_37_9940C00336.1	21993	288
55907_6_amp_8	III_40_23543C00036.1	78152	288
55907_6_amp_9	III_41_22826C00792.1	1012	288
55907_6_amp_10	I_1_22555C00007.1	184117	291
55907_6_amp_11	I_35_18770C00002.1	163383	291
55907_6_amp_12	I_38_22827C00032.1	23309	291
55907_6_amp_13	I_4_22608C00030.1	50801	291
55907_6_amp_14	I_5_22828C00002.2	69917	291
55907_6_amp_15	I_6_22825C00228.1	2071	276
55907_6_amp_16	Ia_21_284.1	2415040	276
55907_6_amp_17	Ia_22_14731C00080.1	4588	276
55907_6_amp_18	Ia_23_10528C00106.1	19929	294
55907_6_amp_19	Ia_24_14478C00005.1	56270	291
55907_6_amp_20	Ia_25_17329C00150.1	14137	291
55907_6_amp_21	Ia_26_17150C00139.1	14039	291
55907_6_amp_22	Ia_27_19479C00005.1	174298	276
55907_6_amp_23	Ia_28_14556C00067.1	19773	273
55907_6_amp_24	Ia_29_19480C00039.1	57476	276
55907_6_amp_25	Ia_30_6268C00049.1	35653	276
55907_6_amp_26	Ia_31_6270C00004.1	127989	276
55907_6_amp_27	I_3_22829C00398.2	589	276
55907_9_amp_1	III_11_6264C00002.1	242156	513
55907_9_amp_2	III_12_6265C00002.1	285379	513
55907_9_amp_3	III_13_6010C00002.1	552739	519
55907_9_amp_4	III_14_1121.1	6093815	513
55907_9_amp_5	III_15_10759C00204.1	1951	516
55907_9_amp_6	III_36_22311C00062.1	35615	513
